url,playlistName,saves,playlistOwnerProfile,playlistOwner
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,577 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/37i9dQZF1DX1ULBOpkEmiz,Summer Nostalgia,"5,187 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6cuAKgQGOF60f2Q8QjKWia,mga thirst trap ng mga soft masc sa tiktok,"10,334 saves",https://open.spotify.com/user/22rmc3lpxtr4fov2c6lprfeei,noellemaxinne
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,880 saves",https://open.spotify.com/user/1110350782,💅🏿 MoNique 💅🏿
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,928 saves",https://open.spotify.com/user/carolinaben23,Zaywop22
https://open.spotify.com/playlist/28AOnXdRpkeBGMH3zMehz1,RnB Hits 90s & 2000s,"186,735 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/2fJlEP0McwaTMeUQKoTeoF,hot songs 2024 🥵,"187,696 saves",https://open.spotify.com/user/6dqvlqmclsvmfnkjtl3zfs4xj,Pixel Aesthetic
https://open.spotify.com/playlist/3XHC4e4kCnzdS3YpJX2Gbk,OLD MYSPACE JAMS ✨🦋🎶,"37,316 saves",https://open.spotify.com/user/123161188,Apmulder
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,290 saves",https://open.spotify.com/user/wwoa833lqlqevvvogq4sao8mn,Redlist - Good Vibes
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,149 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/1L96CgXbB6v2j8nfyaiGkk,clean r&b for work,"5,594 saves",https://open.spotify.com/user/jaylen200227,Jaylen Booker
https://open.spotify.com/playlist/37i9dQZF1DXa56nCfFVHm7,R&B Workout,"64,202 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/30NUF2CthTzSBEYHmBjfER,2000s Hip-Hop/R&B,"76,665 saves",https://open.spotify.com/user/digsterca,Digster Canada
https://open.spotify.com/playlist/3SYBU6zpfMozihmcOw0WJE,Clean 90s/00s R&B,"5,508 saves",https://open.spotify.com/user/buffalobolden1,Viva Lil Vegas
https://open.spotify.com/playlist/0w2bJqr3kXAG7ADNAK03lj,Hormonal Playlist,"15,724 saves",https://open.spotify.com/user/px2l13fb4m6yzjlqe63os9kao,N
https://open.spotify.com/playlist/0rKZdoM1157qlnakn4mXzj,"Clean Work Songs - R&B, Pop, Hip-Hop, Afrobeats, Etc!","12,361 saves",https://open.spotify.com/user/fullerd92,fullerd92
https://open.spotify.com/playlist/5DirZOywNFVnc0m8vr2w0Q,Lil Wayne Greatest Hits,"27,527 saves",https://open.spotify.com/user/ql44sqoqq4hbqp10npt3rz8ac,Marvin'$ world🌍
https://open.spotify.com/playlist/0xdxi35qaUO2e5cKkRzPBy,Musique pour vos scénarios🤭,"7,661 saves",https://open.spotify.com/user/yvhayhsjcmypmkff4owzuwpm5,Enola 🕷
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3cv9D2,This Is Ashanti,"47,951 saves""url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2ZpGiQ,This Is Lil Wayne,""435,257 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5DirZOywNFVnc0m8vr2w0Q,Lil Wayne Greatest Hits,"27,528 saves",https://open.spotify.com/user/ql44sqoqq4hbqp10npt3rz8ac,Marvin'$ world🌍
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"67,956 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/37i9dQZF1DX1lHW2vbQwNN,2000s Hip-Hop,"342,723 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6SQsptiJWl9ARt3dusXsrb,BEST OF OLD LIL WAYNE 🥀,"1,299 saves",https://open.spotify.com/user/azarrella9,Zarrella Music
https://open.spotify.com/playlist/4rDS8kwpVf0S3BK1HRI54x,Throwback 2000s-2010s Hip Hop,"21,608 saves",https://open.spotify.com/user/woodyinho2581,Carlos
https://open.spotify.com/playlist/7KD4nlHFzIl2GdiwtWoLLJ,2000’s Rap Bangers,"22,416 saves",https://open.spotify.com/user/315xwdhvgz3pphcn23bpt5pmj5vm,Blake
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,132 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/5TMtNBhfEaJ5kDppin3ajU,Best of Imagine Dragons,"84,339 saves",https://open.spotify.com/user/21kdaxsm7tneunq7if4kfyhry,Patrik Ševčík
https://open.spotify.com/playlist/7k4tBESqMxHmpX2sjt601W,Spider-Man: Across the Spider-Verse (Soundtrack),"470,487 saves",https://open.spotify.com/user/0rlsiwvusdd67rm4ooghjkv98,Playlists
https://open.spotify.com/playlist/06PTJoM1hz9o3UqHDZUVzr,Músicas pra fuder gostoso 🔥,"103,502 saves",https://open.spotify.com/user/gabrielsuguimart3,Gabriel Martini
https://open.spotify.com/playlist/37i9dQZF1DWSIXPHRZ4SKc,Spider-Verse: The Official Playlist,"787,111 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2daCaPiHV54j4HBNqA8aWN,2000's Crunk Hits,"81,122 saves",https://open.spotify.com/user/patel.crystal,Crystal Patel Mody
https://open.spotify.com/playlist/3o8zArfcDk02qzPiwVRDLN,2010s Rap/Hip Hop Throwbacks,"32,371 saves",https://open.spotify.com/user/am0qsyelghl46skkjh5k3mkc4,Geni
https://open.spotify.com/playlist/37i9dQZF1DZ06evO133u6s,This Is Future,"628,605 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DZ06evO44TgnC,This Is mgk,"363,181 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5OPbAjGhXonk2DgGBX9x0v,HYPE GYM WORKOUT,"14,394 saves",https://open.spotify.com/user/jake.welz13,jake.welz13
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2NufN6,This Is Mac Miller,"892,991 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/1tipqis4QtnYOHwu6Fj4hF,"The sluttiest, most attractive songs😛✌️","53,435 saves",https://open.spotify.com/user/31sb2tpbukn3lbgehvx24bf6iwlq,Aeva
https://open.spotify.com/playlist/6kwFxsMlAWHd4804Tq80SB,Lil Wayne Era of Mixtapes,"1,471 saves""url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1PXZsc,This Is T-Pain,""162,965 saves",https://open.spotify.com/user/31wedndmozabd7s5klyaksb5pkau,Lindsey
https://open.spotify.com/playlist/0os4ZNnY9MA31jA0tYn7BA,T-Pain Greatest Hits,"6,216 saves",https://open.spotify.com/user/jdd2016,jdd2016
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,163 saves",https://open.spotify.com/user/31kooaty35jze4hdihc64m32j6b4,Redlist - Top Tracks
https://open.spotify.com/playlist/79w4mhOo2xNrqR7Yjezezm,AKON - AS MELHORES,"63,700 saves",https://open.spotify.com/user/zdh3t65gvrqx7c2219e6ixc6i,Felipe Avelar
https://open.spotify.com/playlist/1udqwx26htiKljZx4HwVxs,,"760,077 saves",,undefined
https://open.spotify.com/playlist/0vTAx1UqhELQjT7tuNOcCX,PITBULL PARTY AFTER DARK TOUR,"2,251 saves",https://open.spotify.com/user/rmitten03,redlokk.
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3YTug0,This Is Meghan Trainor,"289,206 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,134 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,508 saves",https://open.spotify.com/user/vazquezmichelle0012,shelllsss
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"67,959 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0gCG2c,This Is Akon,"304,233 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4CI7kJln8ifF4gYmXwxRp4,,"25,736 saves",,undefined
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"175,949 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/357fWKFTiDhpt9C69CMG4q,2010 Bangers 🔥,"218,392 saves",https://open.spotify.com/user/02cnytfz8gm9i8dx0jkh1bfbx,2010 Bangers
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,519 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/11X76c5MphTG1VgKmC7hgb,SUMMER 2024 🌞 TOP 100 SONGS,"282,720 saves",https://open.spotify.com/user/myplay.com,Filtr US
https://open.spotify.com/playlist/4nFTwoPp8L6uato870FdW3,POOL PARTY 2024 💦 SUMMER HITS,"43,032 saves",https://open.spotify.com/user/myplay.com,Filtr US
https://open.spotify.com/playlist/2gMhRR7icZYAuTDw509x0R,Akon - All Songs,"22,950 saves",https://open.spotify.com/user/1145499210,🇬🇧 Stewart Harding 🎤🎸✌🏻
https://open.spotify.com/playlist/37i9dQZF1DX6mWRaog94SQ,Hit Internazionali,"303,603 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4ZVlrmh3k3Q9N1bW0m6Kkz,"00's RnB, HipHop and Pop Hits","40,956 saves",https://open.spotify.com/user/empty022,Leo Lobaton
https://open.spotify.com/playlist/4rDS8kwpVf0S3BK1HRI54x,Throwback 2000s-2010s Hip Hop,"21,608 saves",https://open.spotify.com/user/woodyinho2581,Carlos
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,150 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/5aymXYoCeoJmHskS8ePUL3,TikTok Philippines 2024 Sept🐥Tiktok Dance Challenge,"18,326 saves",https://open.spotify.com/user/313l5lmpnwqwtfbt2flq4vllmt3y,Seth Beat's
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,928 saves",https://open.spotify.com/user/carolinaben23,Zaywop22
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,577 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,175 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,580 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4TvVpoyxF9kmnu1GLikiQp,clubbing like it's the 2000's,"85,648 saves",https://open.spotify.com/user/0v18m5rzsdub5pujpnmuh56ij,kass !!
https://open.spotify.com/playlist/3ck7KjH34H20a48Ew37roz,Música Alegre 2024 😃,"175,554 saves",https://open.spotify.com/user/mejoresplaylistsspotify,Filtr Éxitos
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,252 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,020 saves",https://open.spotify.com/user/75i1ollvn1zu325iu41euj9bx,WIRED AU
https://open.spotify.com/playlist/37i9dQZF1DWWM5o62BfFWh,Cubatón,"138,961 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWTUoU0bd0p84,Summer Hits of the 00s,"384,669 saves""url,playlistName,saves
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,""254,747 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,163 saves",https://open.spotify.com/user/31kooaty35jze4hdihc64m32j6b4,Redlist - Top Tracks
https://open.spotify.com/playlist/79w4mhOo2xNrqR7Yjezezm,AKON - AS MELHORES,"63,701 saves",https://open.spotify.com/user/zdh3t65gvrqx7c2219e6ixc6i,Felipe Avelar
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"576,735 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,328 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,,"117,508 saves",,undefined
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3cv9D2,,"47,951 saves",,undefined
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,175 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/4Sr6w55tKGAEe28GOJ9gCk,jhené aiko playlist🧸,"20,909 saves",https://open.spotify.com/user/317kehkfy5tcksyyz3yb35gyrhxy,Izalia🤩🫶🏼
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"330,643 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,252 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,137 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/23fUqIKjgZ0vdzr5X90D2K,Ashanti greatest hits,"4,794 saves",https://open.spotify.com/user/222m4aa3swm4ehnq6rqvfsd5a,Nestor Alvarez Jr.
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"175,949 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0gCG2c,This Is Akon,"304,233 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/0DulSdpXA37vBwOWcYGNz3,Old School R‘n‘B & Hiphop,"168,150 saves",https://open.spotify.com/user/1123744733,Reema Abid
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,580 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,937 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX04mASjTsvf0,R&B Classics,"466,028 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,Queen,"172,104 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,150 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,519 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,849 saves",https://open.spotify.com/user/rich-spanning-time,Rich-Spanning-Time
https://open.spotify.com/playlist/37i9dQZF1DWTUoU0bd0p84,Summer Hits of the 00s,"384,670 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2gMhRR7icZYAuTDw509x0R,Akon - All Songs,"22,950 saves",https://open.spotify.com/user/1145499210,🇬🇧 Stewart Harding 🎤🎸✌🏻
https://open.spotify.com/playlist/3o8Z61jXBA0mt2M3jdVEnh,"Hip Hop, Rap & RnB 2000s Old School Mix","25,820 saves",https://open.spotify.com/user/tacilamarques,Bella Marques
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"67,959 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/2rdU1yTUUuT2Xot1HzSHev,Ultimate 90s/00s Hip Hop & RnB,"44,799 saves",https://open.spotify.com/user/1128642961,Tobias Warnecke
https://open.spotify.com/playlist/48Z2upHGlo2zcrIddfeVom,Late 90s + Early 2000s Hits 💫,"30,285 saves",https://open.spotify.com/user/31qphw4cwky4i2o32exkhtnc5fii,Matt_315
https://open.spotify.com/playlist/37i9dQZF1DX1ULBOpkEmiz,,"5,187 saves",,undefined
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"641,220 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1i7Si4,This Is Nelly,"120,339 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7sFgh2Ebte5ZxF8QiIlZ7J,90s R&B Mixtape,"58,768 saves",https://open.spotify.com/user/iloveinkcartridges,Jojo Kh
https://open.spotify.com/playlist/30NUF2CthTzSBEYHmBjfER,2000s Hip-Hop/R&B,"76,664 saves",https://open.spotify.com/user/digsterca,Digster Canada
https://open.spotify.com/playlist/7wC2YWH3mEYoSHRoGMHFMS,Rápido y Furioso 1 2 3 4 5 6 7 8 9 10,"118,555 saves",https://open.spotify.com/user/owen.sport,Owen Bañuelos
https://open.spotify.com/playlist/37i9dQZF1DX3ORvAIr1RbU,Hip Hop + R&B FM,"232,673 saves""url,playlistName,saves
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),""226,164 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"576,739 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,138 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,519 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,"254,747 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"175,949 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,252 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,176 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/37i9dQZF1DZ06evO18po8o,This Is Mario,"29,569 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/28AOnXdRpkeBGMH3zMehz1,RnB Hits 90s & 2000s,"186,736 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,884 saves",https://open.spotify.com/user/1110350782,💅🏿 MoNique 💅🏿
https://open.spotify.com/playlist/37i9dQZF1DWWWvWJNPeyJE,Sexy R&B,"313,657 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXd0DyosUBZQ7,00s Love Songs,"618,818 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,R&B Clean - Safe for Work,"5,419 saves",https://open.spotify.com/user/fl6foifgjgszu1glioo0jsp9o,Team
https://open.spotify.com/playlist/37i9dQZF1DXcEJw9C2rUbi,Rap oder Liebe,"367,945 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,937 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2kX9EAqCEMbVbp109Xr91Z,GRWM playlist🪩🏙️🍾,"12,213 saves",https://open.spotify.com/user/w16ux0u94xu2zbw29l3cpvw1e,Märta Almert
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,583 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWXeOurMWUII5,2000er Hits,"778,569 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000s - throwback vibes,"315,215 saves",https://open.spotify.com/user/biels09,Stormy Chocada
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,019 saves",https://open.spotify.com/user/75i1ollvn1zu325iu41euj9bx,WIRED AU
https://open.spotify.com/playlist/2rdU1yTUUuT2Xot1HzSHev,Ultimate 90s/00s Hip Hop & RnB,"44,799 saves",https://open.spotify.com/user/1128642961,Tobias Warnecke
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,577 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/37i9dQZF1DXdGHPXiRsW3u,Soft 00s,"818,861 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX3ORvAIr1RbU,Hip Hop + R&B FM,"232,674 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4qIQsjFgQcbCc2tCoSAMct,RnB/Soul Acoustic Covers,"4,642 saves",https://open.spotify.com/user/towneetoni,towneetoni
https://open.spotify.com/playlist/5tSbO6M5AT7r91ytDd4nNP,R&B Hits 2024,"15,917 saves",https://open.spotify.com/user/gdmg59uun5noyjwh28hpotmvj,Noémi Reyes
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,150 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,850 saves",https://open.spotify.com/user/rich-spanning-time,Rich-Spanning-Time
https://open.spotify.com/playlist/1VBY81IkzymBMZiL6CAJ8D,"RnB 2002, 2003, 2004, 2005","8,573 saves",https://open.spotify.com/user/c70qvr3rb0lk6ru8ia243jrx6,Music Lover
https://open.spotify.com/playlist/37i9dQZF1DWWW9iyuOPGds,Hot Hits South Africa,"215,899 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX5I05jXm1F2M,Karaoke Hits,"183,415 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,291 saves",https://open.spotify.com/user/wwoa833lqlqevvvogq4sao8mn,Redlist - Good Vibes
https://open.spotify.com/playlist/37i9dQZF1DX04mASjTsvf0,R&B Classics,"466,028 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXch2nNxu927l,Suprême R&B,"340,977 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4c6uZX0B0TUk8dQnB5xJ8H,Greatest RnB Songs of All Time,"14,018 saves""url,playlistName,saves
https://open.spotify.com/playlist/1ikU1YfzDZZYmiOhzqhDFX,SADE GREATEST HITS,""43,578 saves",https://open.spotify.com/user/31lnvpi7lmmdzj4uzlnumcrajw54,Cedrik
https://open.spotify.com/playlist/4YzpPDk8r9krimzq8D2VrY,Sade: Top tracks,"205,362 saves",https://open.spotify.com/user/sonymusicentertainment,Filtr Sweden
https://open.spotify.com/playlist/7zibJ9gyTg83e8twtxA0RJ,Sade Girls Vibess 🍯📸,"13,872 saves",https://open.spotify.com/user/31ntaw4isz4dyjmpxydrc3xyiu3q,Mafe🤞🏾
https://open.spotify.com/playlist/0jpzX7WmfqLNbpxMUw77Cu,THE VERY BEST OF SADE,"3,479 saves",https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,jr
https://open.spotify.com/playlist/7ENCppuO52sifo1n6I4g8i,SADE - EXITOS,"19,985 saves",https://open.spotify.com/user/jbinguero,jbinguero
https://open.spotify.com/playlist/7eJQG4OIFTd5KsFua7IEBj,Sunday Chill ☕ Morning Playlist :-),"86,543 saves",https://open.spotify.com/user/djfrogfree,Lounge & Restaurant
https://open.spotify.com/playlist/37i9dQZF1DWT4nLmUaFDGb,Easy Jazz,"516,769 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5BIn7C2jGOQxAT5IWnW4n1,"sade, erykah badu, lauryn hill vibes 🧚🏼‍♀️✨","18,402 saves",https://open.spotify.com/user/18gr4obfmjihem3u4qtcmcmvp,izzy eve
https://open.spotify.com/playlist/1mmR8n53e0j23dqilZPgku,Sade: The Complete Studio Albums,"22,345 saves",https://open.spotify.com/user/sade.profile,Sade
https://open.spotify.com/playlist/0q63F2FaPTWyPiCDfPLKga,Old Money 💸,"17,623 saves",https://open.spotify.com/user/31x5ezgj7aggorntiwlby542byhe,Carter Beau
https://open.spotify.com/playlist/6oNsYDhN95gkENsdFcAwTh,100 BEST LOVE SONGS OF ALL TIME,"102,170 saves",https://open.spotify.com/user/ordago13,Juan Ceñal
