url,playlistName,saves
https://open.spotify.com/playlist/02t75h5hsNOw4VlC1Qad9Z,Country Bangers Only 🤘🏻,"175,930 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSK8os4XIQBk,All About Country,"551,663 saves"
https://open.spotify.com/playlist/0FQY5lfOGZ5k2BtiJuCSU9,Luke Combs All Songs,"8,207 saves"
https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,Breakout Country,"576,000 saves"
https://open.spotify.com/playlist/3FSvK3GkiECDMHeeIbbJIn,COUNTRY MUSIC 2024 🔥 Top Country Hits + New Country Songs,"71,056 saves"
https://open.spotify.com/playlist/6TRDxclNMCj29o2OMtfmuc,Luke Combs Setlist 2024,"13,407 saves"
https://open.spotify.com/playlist/7lQu0IRGR1qTjWYdZbbKXE,Country Summer Vibes🤠,"341,920 saves"
https://open.spotify.com/playlist/37i9dQZF1DXbIbVYph0Zr5,Country Cookout,"670,859 saves"
https://open.spotify.com/playlist/3hPCXzE58raLtT3OlwTaNy,Twister (2024) Soundtrack,"23,270 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXLSRKeL7KwM,Energy Booster: Country,"440,226 saves"
https://open.spotify.com/playlist/5LeYztyxSMJLwotoHVQbZi,Country Party Songs 🤠 🍻,"43,252 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,Big Country,"568,818 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXdiK4WAVRUW,2010s Country,"606,907 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi,Party Cove,"441,250 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXepGEFFmQXJ,Fresh Country,"405,522 saves"
https://open.spotify.com/playlist/2aWqKDSlxWkG9985fQzkaB,Luke Combs (All Songs),"30,703 saves"
https://open.spotify.com/playlist/37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,"546,069 saves"
https://open.spotify.com/playlist/37i9dQZF1DWZBCPUIUs2iR,Country's Greatest Hits,"719,860 saves"
https://open.spotify.com/playlist/5FWhYtR66Kf04oFWNsEVoM,Late Night/Chill Country,"8,755 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXi7h4mmmkzD,Country Nights,"582,773 saves"
https://open.spotify.com/playlist/1XwEAXjgVRVmoxThgzCbdO,Clean Country Songs,"9,586 saves"
https://open.spotify.com/playlist/1a7oaPLNHuwaZlyTSn8P9h,country forever,"58,694 saves"
https://open.spotify.com/playlist/5DpEihg7aVZKZCfAlH6HwB,New Country 2024 - Recently Released Country Songs 2024 (Latest Country Music 2024),"9,892 saves"

url,playlistName,saves
https://open.spotify.com/playlist/4N5ShCjPacHuH7zVjbiG9W,Eric Church's Greatest Hits,"23,343 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2zJOi2,This Is Morgan Wallen,"648,294 saves"
https://open.spotify.com/playlist/7fIdjWhWzPbf1g5OSDKOXw,Best country songs (greatest hits),"158,037 saves"
https://open.spotify.com/playlist/02t75h5hsNOw4VlC1Qad9Z,Country Bangers Only 🤘🏻,"175,931 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO294Tcc,This Is Jack Johnson,"758,563 saves"
https://open.spotify.com/playlist/37i9dQZF1DXbIbVYph0Zr5,Country Cookout,"670,859 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXdiK4WAVRUW,2010s Country,"606,908 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2Vjk40,This Is Chris Stapleton,"637,168 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXLSRKeL7KwM,Energy Booster: Country,"440,231 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1A8iR2,This Is Norah Jones,"346,601 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi,Party Cove,"441,250 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSttCmn8GHUg,American Made,"229,356 saves"
https://open.spotify.com/playlist/1XwEAXjgVRVmoxThgzCbdO,Clean Country Songs,"9,586 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXi7h4mmmkzD,Country Nights,"582,773 saves"
https://open.spotify.com/playlist/6DMTxPLeeoT7C7bvSGqB9B,Eric Church: Complete Collection,"18,363 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3eVQqI,This Is George Strait,"255,498 saves"
https://open.spotify.com/playlist/773C94toTlloOtkAAHbm38,"Country Hits 90's, 00's, 10's, and 20's","9,744 saves"
https://open.spotify.com/playlist/1IDnZClgWNpmvGaZcqcqBr,Morgan Wallens Greatest Hits,"47,766 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,Big Country,"568,818 saves"
https://open.spotify.com/playlist/2sG2l3geYGVi0rnEtlSBNq,Eric Church - Heart & Soul,"80,381 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3v06CA,This Is Willie Nelson,"196,687 saves"
https://open.spotify.com/playlist/2Hi4RV1DJHHiSDcwYFFKeR,Country Hits 2010-2024,"84,649 saves"
https://open.spotify.com/playlist/6Xla9mG2rJooT301R5YniJ,Summer Country ☀️🏝️,"82,545 saves"
https://open.spotify.com/playlist/2ibHrO1ieV3ZO6I16EqRIN,Labor Day Weekend Playlist,"10,509 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1hFALgilvpL,Cozy Country,"72,507 saves"
https://open.spotify.com/playlist/3Mc01R8nXKuqasxWe57obg,Eric Church (All Songs),"1,179 saves"
https://open.spotify.com/playlist/6wQFfOF4QYyoZhBGlhCWHZ,Today’s Country 2024,"96,478 saves"
https://open.spotify.com/playlist/2NSbS8OueYEhk8kJJ7YDQ4,Late 2000's early 2010's Country,"3,240 saves"
https://open.spotify.com/playlist/4mEOstPCrjhDl484rH7TH7,Morgan Wallen New Releases 🔥,"27,501 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2SzDYPXnP1a,Beast Mode Country,"74,616 saves"
https://open.spotify.com/playlist/78YvwnuHS1aD0SzaWoeac4,Golf Cart Bangers ⛳️⛳️⛳️,"10,279 saves"
https://open.spotify.com/playlist/01qgiKCAFRalaI8qnCzTFN,FALL COUNTRY!🏈🍁🏈🍁,"1,762 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWH0izG4erma,Country Rocks,"605,854 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdfhOsjRMISB,Country Drive,"368,935 saves"
https://open.spotify.com/playlist/5FWhYtR66Kf04oFWNsEVoM,Late Night/Chill Country,"8,755 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5iKSDtVcf7Q,Heartland Country,"280,544 saves"
https://open.spotify.com/playlist/37i9dQZF1DX42rTd7wQPNO,coastal cowgirl,"207,452 saves"url,playlistName,saves
https://open.spotify.com/playlist/4Jb4PDWREzNnbZcOHPcZPy,COUNTRY HITS 2024 🔥 New Country Songs + Top Hits,"352,176 saves"
https://open.spotify.com/playlist/5lH9NjOeJvctAO92ZrKQNB,Top 40,"335,048 saves"
https://open.spotify.com/playlist/37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,"915,459 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSBi5svWQ9Nk,Hot Hits NL,"928,696 saves"
https://open.spotify.com/playlist/37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,"546,067 saves"
https://open.spotify.com/playlist/37i9dQZF1DXbS5WTN5nKF7,Hit Radio,"391,777 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8685vIIepKh,Garde la pêche !,"739,210 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO4x4v8F,This Is Dasha,"5,466 saves"
https://open.spotify.com/playlist/2TwygCUmV9hogNFqZZ4to2,Wake Up Happy ☀️ Good Morning,"118,744 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4zbZrYRGVam,Songs of Summer,"108,759 saves"
https://open.spotify.com/playlist/37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,"815,036 saves"
https://open.spotify.com/playlist/37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,"618,790 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYAaAF4glatK,Summer Hits,"340,030 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdrln2UyZD7F,La vie est belle,"910,593 saves"
