url,playlistName,saves
https://open.spotify.com/playlist/6bV0CNL5BT6ZuPd5gp0Kzk,Japanese Future Funk ✨ 2024,"3,580 saves"
https://open.spotify.com/playlist/79SfTlyIoZOwyj5981xv71,Funky vibes funk,"5,403 saves"
https://open.spotify.com/playlist/7v1tGEZSA5KsTfxtt20E2i,Domingo Pampeano,"4,016 saves"
https://open.spotify.com/playlist/5cmmYs4W4vtkgt4N4W0VQG,FUNK FUN,"7,944 saves"
https://open.spotify.com/playlist/7pJcPCwP6LkJ37gQ3GDAla,super riser - do you remember love,"6,134 saves"
https://open.spotify.com/playlist/7gtza3oocqMBCjbGXimr1Q,I GET MESSAGES FROM THE STARS,"6,078 saves"
https://open.spotify.com/playlist/5bstdlcp091hoAlwsMtRcS,SUPER RISER!,"2,656 saves"
https://open.spotify.com/playlist/7xsX0KNkmIJR4qgD9glhBK,Future Funk Drive,"9,424 saves"
https://open.spotify.com/playlist/2ohw7A6b3QQarLhMTGGGqg,This Is Future Funk,"2,463 saves"
https://open.spotify.com/playlist/5NKv3Ucc0kqe1Me7CEdWty,Future Funk,"4,969 saves"
https://open.spotify.com/playlist/6f7tqQ4qnJAtqSu834rm5Q,japanese synthwave☆彡,"1,626 saves"
https://open.spotify.com/playlist/0Oh5cKhBCJ8KjR4mDvBYCU,"CAFFEINE FLOW // high energy eclectic focus music for working, studying, coding, etc","7,706 saves"
https://open.spotify.com/playlist/43cscWlyn5FCcuix8yXp7g,JPOP (80s) / JFUNK / POP CITY,"4,302 saves"
https://open.spotify.com/playlist/36r61swPXNqD3ajzdu9Zwp,90s japan late night drives,"1,051 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX7YCknf2jT6s,State of Jazz,"936,004 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVzZlRWgqAGH,BUTTER,"813,891 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVw7xU7q62kt,Jazzy Beats,"57,481 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5DfG8gQdC3F,New Music Friday Canada,"532,787 saves"
https://open.spotify.com/playlist/0tB0SEV6OkYhtD7X9nFAgr,New Music Friday 🎉,"23,215 saves"
https://open.spotify.com/playlist/7AgQ2C2MJsrpODjrZtXbZs,Jazz Meets Hip-Hop,"10,633 saves"
https://open.spotify.com/playlist/40l46ASSpOwJSjOvtmEXuL,Jassmine Radio,"2,152 saves"
https://open.spotify.com/playlist/7MFUBIuy7bxtQabmSa3Gnc,Higgo's Happy Place 😊,"1,761 saves"
https://open.spotify.com/playlist/5KyKLOigPVgefs3BZ7jAjy,Stereofox New Music Finds,"7,227 saves"
https://open.spotify.com/playlist/0M0uP0iHKDYlHMLMyk74VW,New Music Friday Archive [2024],"1,381 saves"
https://open.spotify.com/playlist/7kChGzbztWeDiBgDEVfPfM,ThisWeekOnRepeat,"1,164 saves"url,playlistName,saves
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"224,452 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO00A48x,This Is Tyrese,"17,093 saves"
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,622 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"284,924 saves"
https://open.spotify.com/playlist/1x9tNIKkaVri54OcPqOfZw,Tyrese Greatest Hits,"1,732 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,390 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8MbMfAHb8U0,I Love My Neo-Soul,"502,705 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,"761,864 saves"
https://open.spotify.com/playlist/5M6kRYsw1kqzXTaCctkUGc,Love songs,"14,507 saves"
https://open.spotify.com/playlist/1o1m9vx4zrV8SVB7qASe6F,90's R&B Greatest Love Songs,"10,711 saves"
https://open.spotify.com/playlist/63JdZSqZwe6BVghglAVVfm,Slow Jams of the 80's and 90's - Best Slow R&B Love Songs 80's 90's (Great Slow Jam Music),"16,699 saves"
https://open.spotify.com/playlist/61X3dH9ccTjpwru4ctsBE0,Old school RnB Sunday jams,"19,724 saves"
https://open.spotify.com/playlist/3NJt9AdW0HpyPTe8WP5XRi,Bedroom jams 🥵😈💦,"121,011 saves"
https://open.spotify.com/playlist/0hKn6SLPULMzOGBiIrFP4W,❤️ Best of 90's Rnb Slow Jams ❤️,"15,106 saves"
https://open.spotify.com/playlist/3LCQrvzu6QIfhqd9TP2cnD,90s Baby Making Music & SlowJamz,"11,301 saves"
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,640 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTJNOeepZTGy,Wine & Dine,"266,397 saves"
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,235 saves"
https://open.spotify.com/playlist/1kMyrcNKPws587cSAOjyDP,90s R&B Hits (Top 100),"195,378 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2WkIBRaChxW,R&B Right Now,"367,384 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,Top Hits of 2003,"261,597 saves"
https://open.spotify.com/playlist/3xOARb2nKK7fXwdJ4TMvnM,Old school love songs ❤️,"8,914 saves"
https://open.spotify.com/playlist/1VK0hqm8BMvbPPcIban5OX,Sunday slow jams😴💯💯,"4,722 saves"
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,223 saves"
https://open.spotify.com/playlist/6nVITPvjCXctiA9up3KkRe,Slow Jams/R&B ❤️,"51,707 saves"
https://open.spotify.com/playlist/4MOtdLhSYmuiSBN30ys8tg,Soul/RnB Sunday best ❤️😍,"21,593 saves"
https://open.spotify.com/playlist/5RZeYzyjFyJTp08r24FYMF,"The Best of R&B: 80's, 90's, & 00's","8,620 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8JIQWGoNdfp,Tyreek Hill's Taste,"49,164 saves"
https://open.spotify.com/playlist/7klJXYRH4h4pwNjfatEXbb,Old R&B Love❤️,"7,624 saves"
https://open.spotify.com/playlist/7lDxr2YvU0NNCrJMW6Cxhh,RnB soul❤️🤧,"2,467 saves"
https://open.spotify.com/playlist/0vx9Ko3GUk0hgfDkQsIQoY,Soul music 90s-2000,"3,628 saves"
https://open.spotify.com/playlist/4cYIBLPT7RqliXbAjkma2q,"Quiet Storm (80s, 90s, 00s R&B/Slow Jams)","12,470 saves"
https://open.spotify.com/playlist/4AEDDJkkhqd3uCLlmVLGgN,Tyrese: Complete Collection,"3,607 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX0SPPXJeeVcg,100 Greatest R&B Songs of the Streaming Era,"277,551 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5DfG8gQdC3F,New Music Friday Canada,"532,785 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3VVwxq,This Is Sleepy Hallow,"60,700 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVsh2vXzlKFb,Summer Indie,"564,546 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVzZlRWgqAGH,BUTTER,"813,890 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO30zJ7i,This Is Steve Lacy,"109,733 saves"
https://open.spotify.com/playlist/38o3OgxKbTozfIbXn7PbR7,8D GYM 😈,"15,504 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcecv7ESbOPu,New Music Friday Sweden,"215,363 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdEZt3tTR001,floating,"178,288 saves"
https://open.spotify.com/playlist/37i9dQZF1DWV3RrjH1jDkx,New Music Friday Norway,"188,259 saves"
