url,playlistName,saves
https://open.spotify.com/playlist/7miNgfzp1AZXQqkXsVeiEg,If I Ever Fall in Love Again - Duet with Anne Murray,"3,859 saves"
https://open.spotify.com/playlist/6LQOK2gSujXSgpjm2QvBSD,Classic old songs (pampatulog),"11,821 saves"
https://open.spotify.com/playlist/6G7ZJuBDKwjCrk9ftdu82D,Outlaw Country,"108,496 saves"
https://open.spotify.com/playlist/2QdfEePGsJhFDZWtb2YWX8,Kenny Rogers 20 greatest hits,"1,330 saves"
https://open.spotify.com/playlist/27iJ7YElwDNiF2GDTPhrzf,Old School Country Classics,"52,578 saves"
https://open.spotify.com/playlist/4pPwSDrCYWXEOYrtwx3l2n,BEST OLD SONGS OF ALL TIME,"66,559 saves"
https://open.spotify.com/playlist/7aKGj7SPhVmvQjUJQ2BlYB,"Embalos de sábado à noite - anos 70, 80 e 90.","129,715 saves"
https://open.spotify.com/playlist/3jAwMM2naS2XJ2cKrNyokp,EDSON E HUDSON - MELHORES,"22,307 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO01yhQA,This Is Rascal Flatts,"98,864 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdxUH6sNtcDe,2000s Country,"852,922 saves"
https://open.spotify.com/playlist/6wkJEdpAp7Y1ml5CO1WO4G,Rascal Flatts Greatest Hits,"15,149 saves"
https://open.spotify.com/playlist/34DTr4PZQTYkFyJs1tyXuJ,90s and 2000s Country Music,"31,280 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXLSRKeL7KwM,Energy Booster: Country,"438,543 saves"
https://open.spotify.com/playlist/327k1ryJ7j1xD7gWKpdc6o,Popular Christian Music,"67,754 saves"
https://open.spotify.com/playlist/31j4SWqROfsFS2jT44Td1i,Roadtrip Bangers,"93,607 saves"
https://open.spotify.com/playlist/4EeQ4LBBXNBdqorHk9x4Oj,Cars 1 & 2 & 3 Soundtrack,"16,501 saves"
https://open.spotify.com/playlist/2r9P0Tm0V9yW4y9jmoXzEt,Kids Disco 2024,"30,474 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1BzILRveYHb,Sunny Day,"734,923 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVFzWmxRnRJH,Raised on Country,"285,077 saves"
https://open.spotify.com/playlist/6DHD12EjGiRV9uSgIcnn4M,Roadtrip 2000-2024 🌇 Best driving songs 🚗,"96,589 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi,Party Cove,"441,165 saves"
https://open.spotify.com/playlist/2wPheDmO9OQmd0aFUSoLkX,Cars Songs,"3,929 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXdiK4WAVRUW,2010s Country,"606,300 saves"
https://open.spotify.com/playlist/72Kpvv7aHNnIa1khpdvsJm,Lightning McQueen songs,"2,405 saves"
https://open.spotify.com/playlist/1ynJ63k9UYnKQWH2Q0KMml,Children's songs 😊 Happy kids music,"130,739 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTJ0ewkTmTo2,Family Road Trip,"699,069 saves"
https://open.spotify.com/playlist/345zV03Nw6RfudZ5SCm5ic,clean upbeat songs that everyone knows,"12,880 saves"
https://open.spotify.com/playlist/1XwEAXjgVRVmoxThgzCbdO,Clean Country Songs,"9,541 saves"
https://open.spotify.com/playlist/2npmuL0YSwkIScT7GdpgHL,2000s and 2010s Country,"8,178 saves"
https://open.spotify.com/playlist/3NGBAmme5YekGkhFsUVQSN,Disney Español LATINO,"92,142 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYubIwLN4Hq2,Country Party,"171,894 saves"
https://open.spotify.com/playlist/41hK8gnuYkAbBWHh7ec8j0,90’s Mom Cleaning Playlist 🫧🧽,"16,006 saves"
https://open.spotify.com/playlist/4XVQfyHexlqDF2iUloLkaH,Alternative Rocks — Best of all Time,"10,627 saves"
https://open.spotify.com/playlist/3FgcicJUPr6gWHgXJ8pB6C,country hits everyone knows,"12,991 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWu0xeeDiEZc,Sing Along,"389,126 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,Top Hits of 2004,"201,572 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6ygqbbD1pKk,Disney Hits Latino,"176,499 saves"
https://open.spotify.com/playlist/37i9dQZF1DWU4lunzhQdRx,sad girl country,"165,598 saves"
https://open.spotify.com/playlist/17WrF3wsE02f0B711n9Dfh,Country Love Songs❤️🔥,"103,654 saves"
https://open.spotify.com/playlist/37i9dQZF1DXb651y4Mmljv,Disney Hits Deutschland,"532,372 saves"
https://open.spotify.com/playlist/4RYtFitTj2wfC3tj5JbJ5k,Top Country Hits of the 2000s,"4,254 saves"
