
url,playlistName,saves
https://open.spotify.com/playlist/4KpvX0MRjKGaq7mZCRoTRv,Lesemusikk 🧠🫁🫀,"3,945 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXvBHerS9WAu,Julen er her,"186,848 saves"
https://open.spotify.com/playlist/78fbD1cWnYjQsZpOlPrwKY,Beste løpesanger,"1,010 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO25ESuk,This Is Astrid S,"59,617 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1j96SzHv3js,Morgenkaffe,"235,979 saves"
https://open.spotify.com/playlist/45Lryho7oYdwwlWcQryTA8,I wanna Be Yours,"42,987 saves"
https://open.spotify.com/playlist/2JtMCwq7aSoxf4EACEqZL9,LAGU INGGRIS SAD VIBES🤍✨,"76,025 saves"
https://open.spotify.com/playlist/2yrMAJe8pqWk3n7l4VYLMk,Chill Hits 2024 (The Best Of Chilled Music),"30,974 saves"
https://open.spotify.com/playlist/37i9dQZF1DX9nkam6FKfgM,Summer Pop,"112,890 saves"
https://open.spotify.com/playlist/07XPLmXvaDQKLgdcuVPqIt,2016-2019 vibes,"81,692 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3Kdv0IChEm9,EDM Hits,"379,680 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd9zR7tdziuQ,Hits acústicos,"935,139 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVZeTgFybamp,Musikk til arbeidsdagen,"116,078 saves"
https://open.spotify.com/playlist/7stJJVvNTQ7o9fZOoqKW24,Sad vibes tiktok 2024 🎵,"114,394 saves"
https://open.spotify.com/playlist/0hVZHbORddSFzwH2wv31rY,Raining in Manila - chillax lang,"13,610 saves"
https://open.spotify.com/playlist/0Yud83nAJhnPpuABp66vr3,Surf Music 2024 🏄 Summer Vibes,"66,651 saves"
https://open.spotify.com/playlist/4bRQf8bwAIVgCb6Lcoursx,English sad songs to cry,"10,383 saves"
https://open.spotify.com/playlist/0TjkxPjvv2jAlHgy4kHfWq,VIBES 2019 - 2021 COVID-19 💔,"51,688 saves"
https://open.spotify.com/playlist/5muSk2zfQ3LI70S64jbrX7,TOP ENGLISH SONGS OF ALL TIME🔥♥️,"270,057 saves"
https://open.spotify.com/playlist/37zb4IDr5sqTcKSMmSt0TW,ENGLISH VIBES SONGS,"69,183 saves"
https://open.spotify.com/playlist/3GWKlfLVfanT5pQgqTA3nc,Flashbacks 🥺,"25,030 saves"
https://open.spotify.com/playlist/0wdmsfiZfYPFDvtrUq9jW4,Sad Slowed + Reverbed Tiktok Songs 😔,"48,907 saves"
https://open.spotify.com/playlist/6ktBg8SXAJzkvKY791IrGj,Emotional songs💛,"26,949 saves"
https://open.spotify.com/playlist/0zHkISuEcNr2Zav2X4TXCQ,Depressing Songs,"365,739 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3SQwW1JbaFt,relax,"145,064 saves"
https://open.spotify.com/playlist/0CIrpAk2DuJoNSXcLDrcpr,Sad Songs.,"9,538 saves"
https://open.spotify.com/playlist/37i9dQZF1DWV1PBrIG2weG,Chill 2024,"828,318 saves"
https://open.spotify.com/playlist/6D3DlItMlUuqkEHe00JvCL,Beachy Vibes 2024 🌴 Summer Vibes,"21,749 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO04JrUI,This Is Brett Young,"71,415 saves"
https://open.spotify.com/playlist/6q7mAsmgcxaYMqdk9QnoOo,Saddest songs in English,"16,478 saves"
https://open.spotify.com/playlist/1NIlouPwHi81SPIfHf213T,Soft and smooth english songs,"5,644 saves"
https://open.spotify.com/playlist/0177hkgQHNL0o6uZv2PbFv,Playlist bikin full semangat 💯🔥,"5,695 saves"
https://open.spotify.com/playlist/0WWEQbQwmMWhY6VJb7VOg8,【洋楽/chill】お洒落な曲,"9,484 saves"
https://open.spotify.com/playlist/37i9dQZF1DWX1kuNGWkVS0,Middag med venner,"44,943 saves"url,playlistName,saves
https://open.spotify.com/playlist/4OrLCnci10VO8DlSQ7VK5d,Morning Coffee,"140,799 saves"
https://open.spotify.com/playlist/0JTZ9k6LOpdUkMtEAK8Oer,quiet coffee morning,"15,526 saves"
https://open.spotify.com/playlist/7DoAZG4tMzxg5X1Sd6RnYL,Morning Coffee,"71,302 saves"
https://open.spotify.com/playlist/7CSZCwHqN9tJTZYq2hLxvV,Sunday Vibes Weekend Chill 2024,"20,564 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6cFbK8tUIPC,pumpkin spice,"441,819 saves"
https://open.spotify.com/playlist/37i9dQZF1DX17ZtCXQuwXM,Working From Home,"189,654 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2pSTOxoPbx9,Dark & Stormy,"829,714 saves"
https://open.spotify.com/playlist/0WXz8VlmaLCdjPIwpGFRiV,Ben Howard Complete,"42,521 saves"
https://open.spotify.com/playlist/37i9dQZF1DX42c5TkSUfEb,Au calme,"767,972 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2ogDiL6nZJr,Van Life,"801,607 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYPwGkJoztcR,'t Koffiehuis,"379,614 saves"
https://open.spotify.com/playlist/3IBrsav3Sh8AImtaGoaP07,Good Mornings - Happily Positive Music to Start The Day,"193,271 saves"
https://open.spotify.com/playlist/5UzZuu84hjwAQEyaGKBYUF,Soft Songs 2024,"39,798 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4je779Ww5L2,Acoustic Summer,"192,889 saves"
https://open.spotify.com/playlist/32uUQ3IV4pppRtsQKcJhPs,MUSICA SOTTOFONDO,"8,320 saves"
https://open.spotify.com/playlist/5A6XYKhItMtm9FzWdsi9xM,Mountain Vibes,"11,880 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4WKDmViNbrh,Muzyka do pracy,"83,523 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUACcBjzMiIY,Mellow Drive,"227,822 saves"
https://open.spotify.com/playlist/0gFS9YxMj6gsP9ESwN1OCm,"Cozy, cuddly fall music","17,346 saves"
https://open.spotify.com/playlist/32hNj3l8ujFhpUMCowVAx5,Rainy Morning Coffee,"7,795 saves"
https://open.spotify.com/playlist/2KSAuB1kbHUvkB39ytAufY,Sunday Evening Chill,"14,240 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5bjCEbRU4SJ,Calm Down,"1,568 saves"
https://open.spotify.com/playlist/1TUYbW67qK8qUsZCqnFil3,Foco e Produtividade,"15,101 saves"
https://open.spotify.com/playlist/7mpMDTg0JEMAAbdoRewUF6,cozy cooking dinner vibes,"2,518 saves"
https://open.spotify.com/playlist/1llWqBMzdp3rKItC7cTtWY,FEEL GOOD YOGA FLOW,"15,076 saves"
https://open.spotify.com/playlist/7vlFZEU9lXqmDXNxwrv7xD,Best Modern Folk Music,"9,155 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1PadBm,This Is Sylvan Esso,"31,333 saves"url,playlistName,saves
https://open.spotify.com/playlist/07UuuIPWLC1Oo8fkMFFbdd,The Complete Sylvan Esso,"4,131 saves"
https://open.spotify.com/playlist/37i9dQZF1DXahsxs9xh0fn,fall feels,"97,414 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3asLxmR3A9e,Best of Indie 2014,"79,309 saves"
https://open.spotify.com/playlist/08TwKohAneriNW7hOnmNkT,A Good Girls Guide to Murder Soundtrack,"9,522 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXnscMH24yOc,Chill Covers,"475,806 saves"
https://open.spotify.com/playlist/37i9dQZF1DXbO6rt3GhXDY,Indie Pop Hits,"149,212 saves"
https://open.spotify.com/playlist/37i9dQZF1DX07Bg0Q5GozA,OFF POP,"440,219 saves"
https://open.spotify.com/playlist/37i9dQZF1DX9B1hu73DioC,Indie Chillout,"838,005 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSP55jZj2ES3,Park Hangs,"538,428 saves"
https://open.spotify.com/playlist/37i9dQZF1DX0x36cwEyOTG,Peaceful Ambient Indie,"425,290 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaLaoaQqrfyO,Indie Pop 2010s,"349,522 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3h46Xf,This Is The Postal Service,"3,988 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8CopunbDxgW,metropolis,"862,435 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4WKDmViNbrh,Muzyka do pracy,"83,523 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdJqnaw1s7iq,voltage,"47,005 saves"
https://open.spotify.com/playlist/53EPGIYBxV1kbLFIOWG5XI,Yoga - Chilled Beats (Original),"30,878 saves"
https://open.spotify.com/playlist/1o8JGqBMyPTGZztUmXrTD4,chill summer evenings,"2,985 saves"
https://open.spotify.com/playlist/7rRQ6B8WiPlNSkqb4BZCGH,Impulso Creativo 2017,"2,442 saves"
https://open.spotify.com/playlist/37i9dQZF1DXb67OkZ6150Z,Indie Covers,"294,266 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWHfKx5oHlSX,Electric Lady Studios,"114,958 saves"
https://open.spotify.com/playlist/10c2DXARC72gCph6bNloyM,Sharp Objects Soundtrack,"31,133 saves"
https://open.spotify.com/playlist/76Gl7hsijlY0HDt5x8gzOP,House music for studying,"2,541 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcR9zJKQUPAH,Best of Indie 2017,"151,952 saves"
https://open.spotify.com/playlist/1UR1IV2BunNoiFzf3HlzB7,La playlist du bureau | Playlist pour travailler,"2,385 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2zE29q,This Is Fred again..,"274,620 saves"
https://open.spotify.com/playlist/2IQykbSXkB11EAslzmwzf7,Dermot's complete discography,"91,469 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdrln2UyZD7F,La vie est belle,"910,608 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1S89tRXh2OS,Sur la route,"468,328 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVYHdtUb7Wil,Chilled Hits,"534,622 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcgZcN2HVMoe,Morning Coffee,"341,246 saves"
https://open.spotify.com/playlist/4OrLCnci10VO8DlSQ7VK5d,Morning Coffee,"140,800 saves"
https://open.spotify.com/playlist/4uf0gphPVNtk4Uu0bxtdGA,Acoustic Covers 2024 (Top 100),"303,166 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3SQwW1JbaFt,relax,"145,064 saves"
https://open.spotify.com/playlist/278mlOibTLiKvYZKhPHtlD,Treino 2024 💪🏼 Top Músicas Para Treinar 🔥 Melhores Hits Para Malhar na Academia | Musculação & Cardio,"216,016 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVhQ5d3I6DeF,Fast Pop Run,"507,665 saves"
https://open.spotify.com/playlist/11nSleISOWGLboWVWPDuwB,Café Music 2024 ☕ Chill Vibes - Coffee Lounge,"521,301 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd9zR7tdziuQ,Hits acústicos,"935,141 saves"
https://open.spotify.com/playlist/7hahEFgWBNRDeyZ2C0cMkt,Slow mornings🤍,"26,542 saves"
https://open.spotify.com/playlist/2q3HQW42HrkvxxWFryqyCy,Morning Chill & Coffee 2024,"14,159 saves"
https://open.spotify.com/playlist/37i9dQZF1DX0vHZ8elq0UK,Energy Booster: Pop,"963,617 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4Umko6nOmN7,Lugnt & Skönt,"620,910 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4pq3ejIlJu2,Bardzo dobry dzień!,"162,685 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSXBu5naYCM9,A Perfect Day,"918,659 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTpgpHHF8zH5,Operazione Buonumore!,"331,827 saves"
https://open.spotify.com/playlist/44MwLlgjhy2LiN8DGbUv4P,Dermot Kennedy - all songs,"2,417 saves"
https://open.spotify.com/playlist/50UdEGzrKNVYHNgbpixMUP,Rustige chille muziek,"3,007 saves"
https://open.spotify.com/playlist/4DyoUDssPGzfzr6ElALZ3m,ELETRONICAS 2024 ⚡MAIS TOCADAS,"114,355 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO22SbM4,This Is Bailey Zimmerman,"33,753 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWevrQ6HpxHI,Summer Bangers,"283,342 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0GXfoI,This Is Kevin Gates,"253,119 saves"
https://open.spotify.com/playlist/0JSOXHtJHmDoFbBeIPWT5b,Work 40 Hour Office Playlist 2024 Changed Weekly. New & High School / Classic Hits,"13,498 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX1j96SzHv3js,Morgenkaffe,"235,979 saves"
https://open.spotify.com/playlist/37i9dQZF1DWV3RrjH1jDkx,New Music Friday Norway,"188,470 saves"
https://open.spotify.com/playlist/27awmW5TzyLWKejZ4VT8ob,Gacha Life Songs 2017-2020,"159,155 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1wN04stbxdr,Hver gang vi møtes 2024,"75,809 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3yd5y9,This Is Emelie Hollow,"2,760 saves"
https://open.spotify.com/playlist/37i9dQZF1DXc0tFihpSR1M,Ny Pop,"84,808 saves"
https://open.spotify.com/playlist/5vdE55VeVWyIp74y7aDzHJ,Lily was a little girl,"21,579 saves"
https://open.spotify.com/playlist/5muSk2zfQ3LI70S64jbrX7,TOP ENGLISH SONGS OF ALL TIME🔥♥️,"270,061 saves"
https://open.spotify.com/playlist/0rAdSPycrFdaBXh9xSW3ap,Best English Songs,"284,744 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3hgbB9nrEB1,Made in Norway,"80,748 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8RrjZR06viH,Høst i lufta,"89,904 saves"
https://open.spotify.com/playlist/05tQuKpy2rvDLPnw8F1H1Y,Instagram Trending songs in English 🌚💯,"57,363 saves"
https://open.spotify.com/playlist/7CdbM2kQzFW1XIW7vasnZc,Love Me Like You Do❣️,"9,162 saves"
