url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX0b1hHYQtJjp,Just Good Music,"909,891 saves"
https://open.spotify.com/playlist/38XMJN7WLsqvm0wLv4bQz9,megan moroney set list 2024,"1,068 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8eMyhtzAuvp,sweet september,"249,750 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUPPdrlg41gp,Twisters Official Playlist,"45,665 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXLSRKeL7KwM,Energy Booster: Country,"440,163 saves"
https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc,Country Favourites,"453,885 saves"
https://open.spotify.com/playlist/3uPfwHUiAX3Go0Kfe0N3cl,Country Girl Bangers 🔥,"4,242 saves"
https://open.spotify.com/playlist/37i9dQZF1DX13kFuGnInkY,ACM Awards 2024,"211,428 saves"
https://open.spotify.com/playlist/5DpEihg7aVZKZCfAlH6HwB,New Country 2024 - Recently Released Country Songs 2024 (Latest Country Music 2024),"9,888 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8ZfTXESa5KP,CMA Awards 2024,"89,300 saves"
https://open.spotify.com/playlist/5qD51exOQQIUPmXmzC8jn9,Twisters (Original Motion Picture Soundtrack) Radio,"40,319 saves"
https://open.spotify.com/playlist/37i9dQZF1DXa90jZU6E5GN,neon cowgirl,"236,378 saves"url,playlistName,saves
https://open.spotify.com/playlist/4Jb4PDWREzNnbZcOHPcZPy,COUNTRY HITS 2024 🔥 New Country Songs + Top Hits,"351,959 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO4kWHqo,This Is Warren Zeiders,"31,088 saves"
https://open.spotify.com/playlist/4aaEAfJw809N6ULUczL5xA,Warren Zeiders - Relapse,"15,194 saves"
https://open.spotify.com/playlist/772z0AJzgPAIAgNw7DpRvh,Warren Zeiders (All Songs),"8,015 saves"
https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,Breakout Country,"575,976 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSK8os4XIQBk,All About Country,"551,645 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXepGEFFmQXJ,Fresh Country,"405,509 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,Big Country,"568,805 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWH0izG4erma,Country Rocks,"605,849 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVn8zvR5ROMB,All New Country,"289,265 saves"
https://open.spotify.com/playlist/4GE0ozvtcm6oUyLyKPPAyv,JELLY ROLL The Beautifully Broken Tour US 2024 Setlist Playlist,"2,221 saves"
https://open.spotify.com/playlist/3FSvK3GkiECDMHeeIbbJIn,COUNTRY MUSIC 2024 🔥 Top Country Hits + New Country Songs,"71,037 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUPPdrlg41gp,Twisters Official Playlist,"45,665 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXuiFJj5T7Ii,Hot Country Presents Best Country Songs of 2023,"150,211 saves"
https://open.spotify.com/playlist/2u0s9nWFDl0qaj95cuc7dR,Country Music Workout 2024 💪🏽,"20,442 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1WY4wcXo9Hn,scarf season,"434,935 saves"
https://open.spotify.com/playlist/5qD51exOQQIUPmXmzC8jn9,Twisters (Original Motion Picture Soundtrack) Radio,"40,319 saves"
https://open.spotify.com/playlist/5DpEihg7aVZKZCfAlH6HwB,New Country 2024 - Recently Released Country Songs 2024 (Latest Country Music 2024),"9,888 saves"
https://open.spotify.com/playlist/4TPquEORP9lqNwCta62M3Y,New Country Music Friday,"14,368 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5DfG8gQdC3F,New Music Friday Canada,"532,799 saves"
https://open.spotify.com/playlist/67By0TFyhmb4jKal8eXHHT,Country TOP 40 2024 - Top Country Songs This Week 2024,"22,342 saves"
https://open.spotify.com/playlist/37i9dQZF1DXe6yev4qlxCV,Country Frontier,"21,041 saves"
https://open.spotify.com/playlist/37i9dQZF1DX7hnECllVaUq,Country Worldwide,"255,309 saves"
https://open.spotify.com/playlist/5HtOtUIp5aV54nRSZ3DbbG,Acoustic Country Music,"10,418 saves"
https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc,Country Favourites,"453,885 saves"
https://open.spotify.com/playlist/3cXnXHS7GV067mOMhYtjJK,DEPRESSED COWBOY SHIT🤠,"16,351 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5mB2C8gBeUM,Wild Country,"920,481 saves"
https://open.spotify.com/playlist/0rWYAHgowsa3R0YaVT7Zt8,Ride & Play,"13,739 saves"
https://open.spotify.com/playlist/1PhxV2iVCPuR4pN39vf5T0,Today's Top Country Music ☆ Top 50 Hits,"243,300 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8f6LHxMjnzD,Singled Out,"864,798 saves"
https://open.spotify.com/playlist/7lQu0IRGR1qTjWYdZbbKXE,Country Summer Vibes🤠,"341,925 saves"
https://open.spotify.com/playlist/4iTXKp47wI4z8uuFU2OD4j,Twisters - Movie Soundtrack Playlist,"9,546 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2SzDYPXnP1a,Beast Mode Country,"74,603 saves"
https://open.spotify.com/playlist/4Jb4PDWREzNnbZcOHPcZPy,COUNTRY HITS 2024 🔥 New Country Songs + Top Hits,"351,967 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO4e4czm,This Is Dylan Scott,"22,330 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,Big Country,"568,805 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi,Party Cove,"441,243 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSK8os4XIQBk,All About Country,"551,646 saves"
https://open.spotify.com/playlist/3FSvK3GkiECDMHeeIbbJIn,COUNTRY MUSIC 2024 🔥 Top Country Hits + New Country Songs,"71,038 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXepGEFFmQXJ,Fresh Country,"405,509 saves"
https://open.spotify.com/playlist/37i9dQZF1DXadasIcsfbqh,Pop Country,"203,504 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVn8zvR5ROMB,All New Country,"289,268 saves"
https://open.spotify.com/playlist/17WrF3wsE02f0B711n9Dfh,Country Love Songs❤️🔥,"103,924 saves"
https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,Breakout Country,"575,977 saves"
